date,name,code,open,high,low,close,volume,turnover,turnover_rate
2019-02-20,佳力图,603912,7.63,7.63,7.36,7.51,83210,131133772.0,7.72
2019-02-21,佳力图,603912,7.38,7.99,7.38,7.58,145248,236960695.0,13.47
2019-02-22,佳力图,603912,7.42,7.74,7.36,7.69,119740,190762569.0,11.11
2019-02-25,佳力图,603912,7.8,8.31,7.63,8.18,170540,286385552.0,15.82
2019-02-26,佳力图,603912,8.14,8.14,7.67,7.8,134107,223240504.0,12.44
2019-02-27,佳力图,603912,7.69,7.81,7.38,7.64,67004,108091316.0,6.22
2019-02-28,佳力图,603912,7.57,7.76,7.53,7.71,37763,61015318.0,3.5
2019-03-01,佳力图,603912,7.73,7.78,7.48,7.65,34824,56127335.0,3.23
2019-03-04,佳力图,603912,7.73,8.01,7.66,7.74,83323,138027659.0,7.73
2019-03-05,佳力图,603912,7.64,8.14,7.61,8.07,101573,169751396.0,9.42
2019-03-06,佳力图,603912,8.2,8.49,7.94,8.17,107311,184118344.0,9.95
2019-03-07,佳力图,603912,8.42,8.42,7.89,8.05,85302,145448143.0,7.91
2019-03-08,佳力图,603912,7.73,8.05,7.61,7.63,63191,103776920.0,5.86
2019-03-11,佳力图,603912,7.72,8.09,7.72,8.09,55915,93124866.0,5.19
2019-03-12,佳力图,603912,8.1,8.29,7.98,8.17,79011,134573723.0,7.33
2019-03-13,佳力图,603912,8.17,8.19,7.7,7.78,58120,96826836.0,5.39
2019-03-14,佳力图,603912,7.77,7.84,7.19,7.4,48130,75780330.0,4.46
2019-03-15,佳力图,603912,7.41,7.52,7.26,7.41,33970,53238738.0,3.15
2019-03-18,佳力图,603912,7.43,7.58,7.36,7.58,30443,48163371.0,2.82
2019-03-19,佳力图,603912,7.66,8.37,7.63,8.08,87279,147480002.0,8.1
2019-03-20,佳力图,603912,7.95,8.34,7.92,8.21,87040,149364232.0,8.07
2019-03-21,佳力图,603912,8.09,8.18,7.93,8.11,63114,106931204.0,5.85
2019-03-22,佳力图,603912,8.12,8.16,7.76,8.12,48927,81959441.0,4.54
2019-03-25,佳力图,603912,7.83,8.44,7.81,8.31,80995,138709927.0,7.51
2019-03-26,佳力图,603912,8.41,8.49,7.57,7.68,79396,133234359.0,7.37
2019-03-27,佳力图,603912,7.68,7.78,7.44,7.71,37657,60260152.0,3.49
2019-03-28,佳力图,603912,7.68,8.09,7.58,7.73,53654,89155070.0,4.98
2019-03-29,佳力图,603912,7.73,8.01,7.41,7.98,58223,95488653.0,5.4
2019-04-01,佳力图,603912,8.14,8.29,7.98,8.23,78296,134206984.0,7.26
2019-04-02,佳力图,603912,8.43,8.46,8.1,8.19,81857,142544044.0,7.59
2019-04-03,佳力图,603912,8.13,8.9,8.04,8.8,117839,211584184.0,10.93
2019-04-04,佳力图,603912,8.66,9.21,8.54,9.04,107074,196743729.0,9.93
2019-04-08,佳力图,603912,8.95,9.42,8.61,8.76,90734,170018474.0,8.42
2019-04-09,佳力图,603912,8.66,9.01,8.35,8.71,60425,110007355.0,5.61
2019-04-10,佳力图,603912,8.55,8.68,8.43,8.53,50503,90049812.0,4.68
2019-04-11,佳力图,603912,8.52,8.57,8.12,8.14,43565,75892153.0,4.04
2019-04-12,佳力图,603912,8.15,8.27,8.07,8.19,32384,55419749.0,3.0
2019-04-15,佳力图,603912,8.29,8.49,8.1,8.13,43005,75237841.0,3.99
2019-04-16,佳力图,603912,8.01,8.53,7.79,8.49,66828,115383136.0,6.2
2019-04-17,佳力图,603912,8.47,8.72,8.35,8.42,62679,112102378.0,5.75
2019-04-18,佳力图,603912,8.36,8.4,8.17,8.18,47342,82079203.0,4.34
2019-04-19,佳力图,603912,8.09,8.31,8.05,8.3,34471,59551025.0,3.16
2019-04-22,佳力图,603912,8.31,8.54,8.2,8.42,51861,91436181.0,4.75
2019-04-23,佳力图,603912,8.37,8.37,8.12,8.12,32159,55490702.0,2.95
2019-04-24,佳力图,603912,8.12,8.28,7.95,8.22,26358,44962932.0,2.42
2019-04-25,佳力图,603912,8.15,8.18,7.68,7.69,42258,70462532.0,3.87
2019-04-26,佳力图,603912,7.6,7.77,7.5,7.58,26258,42272457.0,2.41
2019-04-29,佳力图,603912,7.55,7.65,7.08,7.12,32903,50972000.0,3.02
2019-04-30,佳力图,603912,7.12,7.32,7.12,7.2,16239,24839454.0,1.49
2019-05-06,佳力图,603912,6.8,6.98,6.42,6.42,29637,42038026.0,2.72
2019-05-07,佳力图,603912,6.46,6.75,6.46,6.65,24297,34262820.0,2.23
2019-05-08,佳力图,603912,6.56,6.87,6.42,6.72,21362,30446912.0,1.96
2019-05-09,佳力图,603912,6.64,6.89,6.64,6.74,18121,26276028.0,1.66
2019-05-10,佳力图,603912,6.8,7.05,6.59,7.02,33256,48712222.0,3.05
2019-05-13,佳力图,603912,6.96,7.06,6.87,6.96,18516,27378669.0,1.7
2019-05-14,佳力图,603912,6.87,7.07,6.82,6.96,17854,25984526.0,1.64
2019-05-15,佳力图,603912,7.06,7.1,6.94,7.03,24679,36061207.0,2.26
2019-05-16,佳力图,603912,7.14,7.14,6.94,6.97,18260,26754912.0,1.67
2019-05-17,佳力图,603912,6.99,7.1,6.54,6.64,23352,33293671.0,2.14
2019-05-20,佳力图,603912,6.59,6.8,6.41,6.79,19238,26786048.0,1.76
2019-05-21,佳力图,603912,6.79,6.93,6.72,6.89,16396,23518152.0,1.5
2019-05-22,佳力图,603912,6.93,7.14,6.85,6.93,23557,34381254.0,2.16
2019-05-23,佳力图,603912,6.93,6.94,6.56,6.59,21303,29764550.0,1.95
2019-05-24,佳力图,603912,6.54,6.68,6.49,6.6,12157,16855170.0,1.11
2019-05-27,佳力图,603912,6.64,6.93,6.55,6.88,16149,22930366.0,1.48
2019-05-28,佳力图,603912,6.96,7.02,6.85,6.88,17509,25345274.0,1.61
2019-05-29,佳力图,603912,6.94,7.1,6.86,6.91,18390,26763176.0,1.69
2019-05-30,佳力图,603912,6.87,6.94,6.73,6.87,19224,27347235.0,1.76
2019-05-31,佳力图,603912,6.92,6.97,6.71,6.93,20527,29559142.0,1.88
2019-06-03,佳力图,603912,6.92,7.33,6.72,7.24,47880,70102874.0,4.39
2019-06-04,佳力图,603912,7.21,7.57,7.14,7.45,73939,113549996.0,6.78
2019-06-05,佳力图,603912,7.46,7.61,7.22,7.37,50401,77506450.0,4.62
2019-06-06,佳力图,603912,7.35,7.35,6.76,6.78,40978,59495163.0,3.76
2019-06-10,佳力图,603912,6.79,7.14,6.68,7.02,30692,44790976.0,2.81
2019-06-11,佳力图,603912,6.99,7.26,6.84,7.21,38820,57353548.0,3.56
2019-06-12,佳力图,603912,7.22,7.47,7.13,7.23,44548,67797199.0,4.08
2019-06-13,佳力图,603912,7.32,7.43,7.2,7.33,32039,48949143.0,2.94
2019-06-14,佳力图,603912,7.34,7.55,7.12,7.12,33713,51453717.0,3.09
2019-06-17,佳力图,603912,7.19,7.43,7.12,7.4,29461,44938089.0,2.7
2019-06-18,佳力图,603912,7.5,7.5,7.24,7.36,28179,42957030.0,2.58
2019-06-19,佳力图,603912,7.54,7.6,7.37,7.38,38909,60229998.0,3.57
2019-06-20,佳力图,603912,7.29,7.4,7.16,7.33,34599,52459187.0,3.17
2019-06-21,佳力图,603912,7.34,7.48,7.34,7.39,33179,51101281.0,3.04
2019-06-24,佳力图,603912,7.39,7.42,7.23,7.29,21092,32023075.0,1.93
2019-06-25,佳力图,603912,7.29,7.29,7.09,7.22,20586,30834366.0,1.89
2019-06-26,佳力图,603912,7.22,7.45,7.16,7.3,21971,33500414.0,2.01
2019-06-27,佳力图,603912,7.3,7.41,7.27,7.39,25033,38318193.0,2.29
2019-06-28,佳力图,603912,7.32,7.33,7.05,7.11,29605,44098047.0,2.71
2019-07-01,佳力图,603912,7.24,7.43,7.24,7.42,37880,58080435.0,3.47
2019-07-02,佳力图,603912,7.37,7.66,7.36,7.65,48714,76215243.0,4.47
2019-07-03,佳力图,603912,7.53,7.68,7.46,7.52,31596,49507492.0,2.9
2019-07-04,佳力图,603912,7.52,7.55,7.36,7.43,19830,30641549.0,1.82
2019-07-05,佳力图,603912,7.43,7.48,7.33,7.39,14838,22833938.0,1.36
2019-07-08,佳力图,603912,7.39,7.39,6.96,6.97,23018,34241080.0,2.11
2019-07-09,佳力图,603912,7.05,7.08,6.89,7.04,13298,19427592.0,1.22
2019-07-10,佳力图,603912,7.01,7.06,6.84,6.94,12314,17893700.0,1.13
2019-07-11,佳力图,603912,6.96,7.04,6.82,6.91,12402,18003912.0,1.14
2019-07-12,佳力图,603912,6.89,7.02,6.87,6.96,10362,15051032.0,0.95
2019-07-15,佳力图,603912,6.91,7.06,6.8,7.03,12464,18089934.0,1.14
2019-07-16,佳力图,603912,6.97,7.08,6.95,7.02,12361,18095574.0,1.13
2019-07-17,佳力图,603912,7.04,7.05,6.95,6.97,8759,12797630.0,0.8
2019-07-18,佳力图,603912,6.91,6.92,6.62,6.66,19701,27732468.0,1.81
2019-07-19,佳力图,603912,6.7,6.82,6.67,6.76,11978,16961435.0,1.1
2019-07-22,佳力图,603912,6.8,6.82,6.48,6.53,12344,17043134.0,1.13
2019-07-23,佳力图,603912,6.53,6.65,6.53,6.61,8507,11760656.0,0.78
2019-07-24,佳力图,603912,6.59,6.82,6.59,6.72,15440,21815221.0,1.42
2019-07-25,佳力图,603912,6.72,6.87,6.7,6.81,15032,21343026.0,1.38
2019-07-26,佳力图,603912,6.74,6.81,6.74,6.78,7399,10483165.0,0.68
2019-07-29,佳力图,603912,6.78,6.85,6.76,6.84,8736,12436206.0,0.8
2019-07-30,佳力图,603912,6.84,6.93,6.8,6.84,12157,17468825.0,1.11
2019-07-31,佳力图,603912,6.81,6.94,6.81,6.9,12950,18688906.0,1.19
2019-08-01,佳力图,603912,6.87,6.88,6.77,6.83,9800,13974488.0,0.9
2019-08-02,佳力图,603912,6.67,6.67,6.52,6.59,17095,23635502.0,1.57
2019-08-05,佳力图,603912,6.61,6.8,6.58,6.62,15419,21566336.0,1.41
2019-08-06,佳力图,603912,6.48,6.53,6.23,6.4,19863,26602534.0,1.82
2019-08-07,佳力图,603912,6.42,6.6,6.42,6.45,12786,17465298.0,1.17
2019-08-08,佳力图,603912,6.46,6.53,6.41,6.51,11811,16059666.0,1.08
2019-08-09,佳力图,603912,6.55,6.57,6.24,6.3,15607,20889479.0,1.43
2019-08-12,佳力图,603912,6.37,6.41,6.26,6.41,9129,12179988.0,0.84
2019-08-13,佳力图,603912,6.33,6.51,6.3,6.46,12936,17486037.0,1.19
2019-08-14,佳力图,603912,6.53,6.61,6.45,6.47,11177,15333367.0,1.02
2019-08-15,佳力图,603912,6.31,6.57,6.26,6.54,13228,17797429.0,1.21
2019-08-16,佳力图,603912,6.51,6.58,6.46,6.54,13916,19076722.0,1.28
2019-08-19,佳力图,603912,6.61,6.89,6.54,6.81,25602,36138179.0,2.35
2019-08-20,佳力图,603912,6.8,6.81,6.65,6.74,24936,35150110.0,2.29
2019-08-21,佳力图,603912,6.73,6.78,6.62,6.76,19985,27992569.0,1.83
2019-08-22,佳力图,603912,6.78,6.78,6.68,6.73,13513,19015354.0,1.24
2019-08-23,佳力图,603912,6.74,6.78,6.63,6.67,16500,23149945.0,1.51
2019-08-26,佳力图,603912,6.5,6.56,6.43,6.44,17154,23335127.0,1.57
2019-08-27,佳力图,603912,6.51,6.68,6.48,6.6,19332,26644029.0,1.77
2019-08-28,佳力图,603912,6.56,6.59,6.48,6.54,11641,15968077.0,1.07
2019-08-29,佳力图,603912,6.62,6.62,6.47,6.47,10469,14316368.0,0.96
2019-08-30,佳力图,603912,6.51,6.55,6.27,6.32,18015,24138453.0,1.65
2019-09-02,佳力图,603912,6.32,6.46,6.32,6.45,12236,16459446.0,1.12
2019-09-03,佳力图,603912,6.45,6.57,6.42,6.56,15824,21582670.0,1.45
2019-09-04,佳力图,603912,6.55,6.57,6.48,6.55,14716,20137023.0,1.35
2019-09-05,佳力图,603912,6.58,6.73,6.56,6.63,25835,36062592.0,2.37
2019-09-06,佳力图,603912,6.71,6.88,6.64,6.77,32465,46017342.0,2.98
2019-09-09,佳力图,603912,6.89,7.09,6.82,7.07,44030,64099862.0,4.04
2019-09-10,佳力图,603912,7.04,7.17,6.94,7.11,39607,58392814.0,3.63
2019-09-11,佳力图,603912,7.12,7.17,7.02,7.04,29449,43567420.0,2.7
2019-09-12,佳力图,603912,7.05,7.15,7.02,7.09,23551,34789747.0,2.16
2019-09-16,佳力图,603912,7.2,7.23,7.04,7.1,23975,35631344.0,2.2
2019-09-17,佳力图,603912,7.11,7.11,6.8,6.89,22639,32707508.0,2.08
2019-09-18,佳力图,603912,6.94,7.03,6.89,6.92,13914,20152178.0,1.28
2019-09-19,佳力图,603912,6.98,7.15,6.93,7.12,25709,37784528.0,2.36
2019-09-20,佳力图,603912,7.1,7.23,7.05,7.07,22170,32967619.0,2.03
2019-09-23,佳力图,603912,7.05,7.11,6.86,6.99,20792,30055399.0,1.91
2019-09-24,佳力图,603912,6.92,7.74,6.92,7.74,36459,57864878.0,3.34
2019-09-25,佳力图,603912,8.21,8.53,7.47,7.61,179644,299055216.0,16.47
2019-09-26,佳力图,603912,7.1,7.35,6.94,7.18,104562,155885474.0,9.59
2019-09-27,佳力图,603912,7.06,7.17,6.72,6.97,61076,88498834.0,5.6
2019-09-30,佳力图,603912,6.99,7.05,6.68,6.68,45002,64333462.0,4.13
2019-10-08,佳力图,603912,6.59,6.71,6.58,6.61,25904,35993523.0,2.37
2019-10-09,佳力图,603912,6.57,6.63,6.49,6.63,23643,32561350.0,2.17
2019-10-10,佳力图,603912,6.66,6.69,6.59,6.67,22743,31659095.0,2.08
2019-10-11,佳力图,603912,6.76,6.76,6.55,6.61,26044,36222328.0,2.39
2019-10-14,佳力图,603912,6.67,6.87,6.65,6.78,31704,44839951.0,2.91
2019-10-15,佳力图,603912,6.77,6.79,6.6,6.67,19203,26811133.0,1.76
2019-10-16,佳力图,603912,7.14,7.39,7.14,7.39,26202,39884360.0,2.4
2019-10-17,佳力图,603912,7.54,8.17,7.46,7.7,203129,329455920.0,18.62
2019-10-18,佳力图,603912,7.21,7.58,7.1,7.51,133679,203984229.0,12.25
2019-10-21,佳力图,603912,7.48,7.48,6.99,7.22,83958,125634343.0,7.7
2019-10-22,佳力图,603912,7.15,7.86,7.11,7.64,122295,192109966.0,11.21
2019-10-23,佳力图,603912,7.51,7.84,7.37,7.61,95498,150776881.0,8.75
2019-10-24,佳力图,603912,7.49,7.57,7.29,7.43,69849,107776825.0,6.4
2019-10-25,佳力图,603912,7.43,7.43,7.17,7.35,54354,82457053.0,4.98
2019-10-28,佳力图,603912,7.32,7.84,7.32,7.71,103747,164316233.0,9.51
2019-10-29,佳力图,603912,7.66,7.66,7.21,7.28,76040,117782788.0,6.97
2019-10-30,佳力图,603912,7.2,7.39,7.13,7.21,46317,69998792.0,4.25
2019-10-31,佳力图,603912,7.05,7.14,6.74,6.75,66116,95561653.0,6.06
2019-11-01,佳力图,603912,6.67,6.87,6.67,6.76,35070,49794951.0,3.21
2019-11-04,佳力图,603912,6.76,6.9,6.74,6.79,26851,38271301.0,2.46
2019-11-05,佳力图,603912,6.78,6.85,6.74,6.81,24421,34689268.0,2.24
2019-11-06,佳力图,603912,6.79,6.81,6.72,6.78,19674,27772140.0,1.8
2019-11-07,佳力图,603912,6.78,6.82,6.72,6.8,18631,26423184.0,1.71
2019-11-08,佳力图,603912,6.82,7.04,6.82,6.91,37834,54711878.0,3.47
2019-11-11,佳力图,603912,6.79,6.85,6.59,6.64,23537,33139081.0,2.16
2019-11-12,佳力图,603912,6.59,6.69,6.32,6.52,26293,35736957.0,2.41
2019-11-13,佳力图,603912,6.47,6.55,6.36,6.41,14934,20141059.0,1.37
2019-11-14,佳力图,603912,6.44,6.56,6.41,6.53,17034,23198976.0,1.56
2019-11-15,佳力图,603912,6.53,6.56,6.39,6.4,14644,19918605.0,1.34
2019-11-18,佳力图,603912,6.48,6.56,6.4,6.53,14878,20318671.0,1.36
2019-11-19,佳力图,603912,6.48,6.66,6.44,6.65,19454,26976677.0,1.78
2019-11-20,佳力图,603912,6.65,6.69,6.53,6.54,15530,21456134.0,1.42
2019-11-21,佳力图,603912,6.53,6.58,6.44,6.55,11492,15719559.0,1.05
2019-11-22,佳力图,603912,6.55,6.62,6.37,6.43,15590,21222069.0,1.43
2019-11-25,佳力图,603912,6.43,6.43,6.27,6.31,14103,18737379.0,1.29
2019-11-26,佳力图,603912,6.34,6.39,6.28,6.28,9007,11940481.0,0.83
2019-11-27,佳力图,603912,6.28,6.38,6.16,6.32,14220,18787233.0,1.3
2019-11-28,佳力图,603912,6.3,6.37,6.28,6.31,8762,11640738.0,0.8
2019-11-29,佳力图,603912,6.31,6.34,6.25,6.31,9091,12023789.0,0.83
2019-12-02,佳力图,603912,6.34,6.41,6.34,6.37,9882,13206757.0,0.91
2019-12-03,佳力图,603912,6.33,6.48,6.26,6.45,17033,22805535.0,1.56
2019-12-04,佳力图,603912,6.45,6.47,6.38,6.43,11223,15112188.0,1.03
2019-12-05,佳力图,603912,6.43,6.6,6.4,6.58,20358,27757768.0,1.87
2019-12-06,佳力图,603912,6.55,6.58,6.51,6.58,16229,22278424.0,1.49
2019-12-09,佳力图,603912,6.6,6.64,6.49,6.51,14241,19507704.0,1.31
2019-12-10,佳力图,603912,6.51,6.53,6.44,6.5,12838,17440217.0,1.18
2019-12-11,佳力图,603912,6.54,6.55,6.42,6.45,10844,14701441.0,0.99
2019-12-12,佳力图,603912,6.44,6.51,6.4,6.42,11645,15759766.0,1.07
2019-12-13,佳力图,603912,6.46,6.61,6.46,6.58,24739,33924980.0,2.27
2019-12-16,佳力图,603912,6.58,6.7,6.58,6.69,31983,44564241.0,2.93
2019-12-17,佳力图,603912,6.68,6.78,6.65,6.71,27673,38892977.0,2.54
2019-12-18,佳力图,603912,6.73,6.77,6.68,6.71,26229,36876237.0,2.4
2019-12-19,佳力图,603912,6.81,6.94,6.79,6.81,30439,43652604.0,2.79
2019-12-20,佳力图,603912,6.81,6.84,6.63,6.64,23089,32452270.0,2.12
2019-12-23,佳力图,603912,6.64,6.67,6.53,6.53,16681,23001412.0,1.53
2019-12-24,佳力图,603912,6.54,6.62,6.51,6.6,15719,21594904.0,1.44
2019-12-25,佳力图,603912,6.6,6.66,6.57,6.63,14884,20657114.0,1.36
2019-12-26,佳力图,603912,6.63,6.7,6.6,6.68,16274,22704149.0,1.49
2019-12-27,佳力图,603912,6.68,6.72,6.54,6.57,20205,28145904.0,1.85
2019-12-30,佳力图,603912,6.56,6.6,6.35,6.56,14749,20097337.0,1.35
2019-12-31,佳力图,603912,6.56,6.62,6.53,6.56,9661,13291273.0,0.89
2020-01-02,佳力图,603912,6.6,6.73,6.57,6.72,25237,35234909.0,2.31
2020-01-03,佳力图,603912,6.74,6.76,6.67,6.73,22992,32350990.0,2.11
2020-01-06,佳力图,603912,6.69,6.84,6.64,6.79,30884,43772206.0,2.83
2020-01-07,佳力图,603912,6.83,6.89,6.76,6.86,27967,39905744.0,2.56
2020-01-08,佳力图,603912,6.81,6.88,6.67,6.77,30485,43294260.0,2.79
2020-01-09,佳力图,603912,6.79,7.02,6.79,6.93,34961,50368324.0,3.2
2020-01-10,佳力图,603912,6.94,6.98,6.84,6.89,24957,35965267.0,2.29
2020-01-13,佳力图,603912,6.87,6.98,6.8,6.97,24306,35105882.0,2.23
2020-01-14,佳力图,603912,6.98,7.28,6.98,6.99,43856,64958512.0,4.02
2020-01-15,佳力图,603912,6.99,7.44,6.99,7.28,77596,117641601.0,7.11
2020-01-16,佳力图,603912,7.28,7.81,7.28,7.72,108174,170663880.0,9.92
2020-01-17,佳力图,603912,7.61,7.72,7.46,7.71,81846,128856691.0,7.5
2020-01-20,佳力图,603912,7.61,7.64,7.49,7.56,60508,95160774.0,5.55
2020-01-21,佳力图,603912,7.39,7.39,7.03,7.05,63695,95545536.0,5.84
2020-01-22,佳力图,603912,6.97,7.13,6.84,7.04,38508,56282433.0,3.53
2020-01-23,佳力图,603912,6.78,6.99,6.63,6.7,36312,51546526.0,3.33
2020-02-03,佳力图,603912,5.98,6.0,5.98,5.98,18666,23557271.0,1.71
2020-02-04,佳力图,603912,5.43,5.91,5.43,5.78,33855,41427764.0,3.1
2020-02-05,佳力图,603912,5.85,6.05,5.82,5.97,31314,39380708.0,2.87
2020-02-06,佳力图,603912,5.94,6.27,5.93,6.18,31301,40121033.0,2.87
2020-02-07,佳力图,603912,6.19,6.78,6.18,6.56,51616,70701050.0,4.73
2020-02-10,佳力图,603912,6.51,6.81,6.43,6.66,44013,61080707.0,4.03
2020-02-11,佳力图,603912,6.8,6.99,6.66,6.81,60715,86776342.0,5.57
2020-02-12,佳力图,603912,6.92,7.37,6.75,7.25,73675,108735071.0,6.75
2020-02-13,佳力图,603912,7.31,7.34,6.92,6.97,61258,90416338.0,5.62
2020-02-14,佳力图,603912,7.02,7.2,6.91,6.99,42764,62975569.0,3.92
2020-02-17,佳力图,603912,7.09,7.27,7.05,7.21,55521,83255651.0,5.09
2020-02-18,佳力图,603912,7.22,7.45,7.12,7.35,56802,86277124.0,5.21
2020-02-19,佳力图,603912,7.38,7.38,7.12,7.15,52418,78991217.0,4.81
2020-02-20,佳力图,603912,7.14,7.85,7.1,7.61,90356,141804856.0,8.28
2020-02-21,佳力图,603912,7.61,7.89,7.54,7.76,96363,155279088.0,8.83
2020-02-24,佳力图,603912,7.73,8.12,7.62,8.01,74038,122108714.0,6.79
2020-02-25,佳力图,603912,7.74,8.31,7.56,8.3,94125,156336359.0,8.63
2020-02-26,佳力图,603912,8.26,9.17,8.05,9.17,184534,335020896.0,16.92
2020-02-27,佳力图,603912,9.23,9.73,8.34,8.88,200545,372567936.0,18.38
2020-02-28,佳力图,603912,8.77,9.13,8.16,8.32,111722,199483517.0,10.24
2020-03-02,佳力图,603912,9.19,9.19,9.19,9.19,47922,90620502.0,4.39
2020-03-03,佳力图,603912,10.16,10.16,10.16,10.16,4902,10195744.0,0.45
2020-03-04,佳力图,603912,10.94,11.22,10.67,11.22,216387,490324528.0,19.84
2020-03-05,佳力图,603912,12.39,12.39,12.39,12.39,7861,19786162.0,0.72
2020-03-06,佳力图,603912,12.2,13.67,12.05,13.67,301446,788182864.0,27.63
2020-03-09,佳力图,603912,12.81,15.05,12.31,13.41,316386,883973888.0,29.0
2020-03-10,佳力图,603912,12.82,14.8,12.07,14.09,327322,896576000.0,30.01
2020-03-11,佳力图,603912,14.09,15.31,13.26,13.77,349884,1010307408.0,32.07
2020-03-12,佳力图,603912,12.38,12.92,12.34,12.34,238557,603863792.0,21.87
2020-03-13,佳力图,603912,11.06,11.57,11.06,11.06,194760,443726224.0,17.85
2020-03-16,佳力图,603912,11.13,11.26,10.01,10.15,172234,373521824.0,15.79
2020-03-17,佳力图,603912,10.44,11.02,9.94,10.52,139898,297933088.0,12.82
2020-03-18,佳力图,603912,10.57,11.03,9.98,9.98,150100,324642768.0,13.76
2020-03-19,佳力图,603912,10.13,10.96,10.01,10.71,163788,351245904.0,15.01
2020-03-20,佳力图,603912,10.94,11.41,10.71,11.05,173438,390782144.0,15.9
2020-03-23,佳力图,603912,10.15,10.94,9.9,9.9,133840,283637680.0,12.27
2020-03-24,佳力图,603912,10.31,10.64,9.36,10.3,145883,304925392.0,13.37
2020-03-25,佳力图,603912,10.35,10.82,10.21,10.67,142394,308271664.0,13.05
2020-03-26,佳力图,603912,10.31,10.4,10.09,10.11,94339,197367588.0,8.65
2020-03-27,佳力图,603912,10.41,10.44,9.76,9.8,69835,143796405.0,6.4
2020-03-30,佳力图,603912,9.52,9.63,9.08,9.26,77674,148695345.0,7.12
2020-03-31,佳力图,603912,9.41,9.51,9.19,9.29,58726,112900338.0,5.38
2020-04-01,佳力图,603912,9.34,9.52,9.13,9.24,52825,101255371.0,4.84
2020-04-02,佳力图,603912,9.36,10.21,9.36,10.21,137648,281807584.0,12.62
2020-04-03,佳力图,603912,10.12,10.73,10.12,10.3,144126,305557200.0,13.21
2020-04-07,佳力图,603912,10.52,10.7,10.42,10.56,113445,244963262.0,10.4
2020-04-08,佳力图,603912,10.27,10.73,10.26,10.42,78497,168266331.0,7.2
2020-04-09,佳力图,603912,10.54,10.76,10.28,10.58,90843,196398655.0,8.33
2020-04-10,佳力图,603912,10.39,10.64,10.02,10.12,71955,151422582.0,6.6
2020-04-13,佳力图,603912,10.13,10.22,9.63,9.87,48374,98236594.0,4.43
2020-04-14,佳力图,603912,10.03,10.1,9.76,10.01,46862,95320131.0,4.3
2020-04-15,佳力图,603912,10.09,10.09,9.54,9.61,68002,136128172.0,6.23
2020-04-16,佳力图,603912,9.68,9.95,9.25,9.73,62374,123809061.0,5.72
2020-04-17,佳力图,603912,9.96,10.01,9.6,9.63,72512,145567562.0,6.65
2020-04-20,佳力图,603912,9.61,9.95,9.51,9.9,73868,148339199.0,6.77
2020-04-21,佳力图,603912,9.82,10.93,9.74,10.93,201690,438998496.0,18.49
2020-04-22,佳力图,603912,10.77,10.92,10.59,10.78,145960,320003024.0,13.38
2020-04-23,佳力图,603912,10.72,10.85,10.34,10.51,100695,215760230.0,9.23
2020-04-24,佳力图,603912,10.44,10.67,9.65,9.75,97101,201086541.0,8.9
2020-04-27,佳力图,603912,9.76,9.84,9.28,9.29,82775,161139866.0,7.59
2020-04-28,佳力图,603912,9.28,9.28,8.32,8.5,88776,157940057.0,8.14
2020-04-29,佳力图,603912,8.34,8.61,8.22,8.26,62292,107543119.0,5.71
2020-04-30,佳力图,603912,8.38,8.92,8.29,8.83,77193,138144708.0,7.08
2020-05-06,佳力图,603912,8.68,9.18,8.64,9.12,59503,110306429.0,5.45
2020-05-07,佳力图,603912,9.29,10.08,9.27,9.77,146827,296927920.0,13.46
2020-05-08,佳力图,603912,9.64,10.14,9.58,10.05,121172,246475002.0,11.11
2020-05-11,佳力图,603912,10.11,10.26,9.79,9.95,95592,196003576.0,8.76
2020-05-12,佳力图,603912,10.13,10.15,9.52,9.82,61435,123381452.0,5.63
2020-05-13,佳力图,603912,9.76,9.94,9.54,9.67,54697,108593183.0,5.01
2020-05-14,佳力图,603912,9.74,9.74,9.39,9.42,42884,83817211.0,3.93
2020-05-15,佳力图,603912,9.51,9.7,9.4,9.51,48552,95278154.0,4.45
2020-05-18,佳力图,603912,9.49,9.57,9.2,9.23,47210,90757068.0,4.33
2020-05-19,佳力图,603912,9.36,9.52,9.21,9.34,36683,70566554.0,3.36
2020-05-20,佳力图,603912,9.28,9.36,9.07,9.12,41523,78362007.0,3.81
2020-05-21,佳力图,603912,9.09,9.16,8.86,8.9,36863,68251588.0,3.38
2020-05-22,佳力图,603912,8.81,8.97,8.49,8.61,35626,63814227.0,3.27
2020-05-25,佳力图,603912,8.61,8.7,8.41,8.45,25250,44334822.0,2.31
2020-05-26,佳力图,603912,8.37,8.77,8.35,8.76,34959,62170996.0,3.09
2020-05-27,佳力图,603912,8.84,8.84,8.43,8.52,30395,53823062.0,2.68
2020-05-28,佳力图,603912,8.45,8.55,8.21,8.55,40842,70798117.0,3.6
2020-05-29,佳力图,603912,8.41,8.57,8.35,8.4,27475,47944035.0,2.42
2020-06-01,佳力图,603912,8.51,8.87,8.47,8.83,39267,70579064.0,3.47
2020-06-02,佳力图,603912,8.88,9.02,8.79,8.93,42068,77062233.0,3.71
2020-06-03,佳力图,603912,9.05,9.13,8.82,8.87,35208,64624399.0,3.11
2020-06-04,佳力图,603912,8.93,8.97,8.63,8.74,35776,64716392.0,3.16
2020-06-05,佳力图,603912,8.85,9.14,8.77,9.02,62546,115184381.0,5.52
2020-06-08,佳力图,603912,9.11,9.74,8.98,9.54,94574,184359818.0,8.35
